2022-11-12 02:08:04,519 INFO    StreamThr :6956 [internal.py:wandb_internal():91] W&B internal server running at pid: 6956, started at: 2022-11-12 02:08:04.518846
2022-11-12 02:08:21,740 DEBUG   HandlerThread:6956 [system_info.py:_probe_git():188] Probing git done
2022-11-12 02:08:21,740 DEBUG   HandlerThread:6956 [system_info.py:probe():241] Probing system done
2022-11-12 02:08:21,740 DEBUG   HandlerThread:6956 [system_monitor.py:probe():177] {'os': 'Windows-10-10.0.19041-SP0', 'python': '3.7.4', 'heartbeatAt': '2022-11-11T19:08:21.543171', 'startedAt': '2022-11-11T19:08:19.745278', 'docker': None, 'cuda': None, 'args': ('--data', 'data.yaml', '--img', '640', '--batch', '16', '--epochs', '250', '--weights', 'yolov5s.pt'), 'state': 'running', 'program': '<python with no main file>', 'git': {'remote': 'https://github.com/ultralytics/yolov5', 'commit': '75728bb3ea99113f306280b734dedcc5d7d067b1'}, 'email': 'raharja.wahyu.agus.kadek@gmail.com', 'root': 'D:/TESIS/THESIS 3/program/yolov5/yolov5_og/yolov5', 'host': 'DESKTOP-MMTU9NA', 'username': 'user', 'executable': 'C:\\Users\\user\\AppData\\Local\\Programs\\Python\\Python37\\python.exe', 'cpu_count': 2, 'cpu_count_logical': 4, 'cpu_freq': {'current': 2511.0, 'min': 0.0, 'max': 2712.0}, 'cpu_freq_per_core': [{'current': 2511.0, 'min': 0.0, 'max': 2712.0}], 'disk': {'total': 785.0253868103027, 'used': 542.1165428161621}, 'gpu': 'GeForce 940MX', 'gpu_count': 1, 'gpu_devices': [{'name': 'GeForce 940MX', 'memory_total': 2147483648}], 'memory': {'total': 7.8840789794921875}}
2022-11-12 02:08:21,741 INFO    HandlerThread:6956 [system_monitor.py:probe():178] Finished collecting system info
2022-11-12 02:08:21,742 INFO    HandlerThread:6956 [system_monitor.py:probe():181] Publishing system info
2022-11-12 02:08:21,778 DEBUG   HandlerThread:6956 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2022-11-12 02:08:21,781 DEBUG   HandlerThread:6956 [system_info.py:_save_pip():67] Saving pip packages done
2022-11-12 02:08:21,787 INFO    HandlerThread:6956 [system_monitor.py:probe():183] Finished publishing system info
2022-11-12 02:08:21,806 DEBUG   SenderThread:6956 [sender.py:send():303] send: files
2022-11-12 02:08:21,807 INFO    SenderThread:6956 [sender.py:_save_file():1171] saving file wandb-metadata.json with policy now
2022-11-12 02:08:21,976 DEBUG   HandlerThread:6956 [handler.py:handle_request():139] handle_request: stop_status
2022-11-12 02:08:21,977 DEBUG   SenderThread:6956 [sender.py:send_request():317] send_request: stop_status
2022-11-12 02:08:22,099 INFO    Thread-161:6956 [dir_watcher.py:_on_file_created():275] file/dir created: D:\TESIS\THESIS 3\program\yolov5\yolov5_og\yolov5\wandb\run-20221112_020819-1uk7wf51\files\wandb-summary.json
2022-11-12 02:08:22,100 INFO    Thread-161:6956 [dir_watcher.py:_on_file_created():275] file/dir created: D:\TESIS\THESIS 3\program\yolov5\yolov5_og\yolov5\wandb\run-20221112_020819-1uk7wf51\files\requirements.txt
2022-11-12 02:08:22,101 INFO    Thread-161:6956 [dir_watcher.py:_on_file_created():275] file/dir created: D:\TESIS\THESIS 3\program\yolov5\yolov5_og\yolov5\wandb\run-20221112_020819-1uk7wf51\files\wandb-metadata.json
2022-11-12 02:08:22,229 DEBUG   HandlerThread:6956 [handler.py:handle_request():139] handle_request: stop_status
2022-11-12 02:08:22,230 DEBUG   SenderThread:6956 [sender.py:send_request():317] send_request: stop_status
2022-11-12 02:08:22,569 DEBUG   SenderThread:6956 [sender.py:send():303] send: telemetry
2022-11-12 02:08:22,839 INFO    Thread-166:6956 [upload_job.py:push():143] Uploaded file C:\Users\user\AppData\Local\Temp\tmpno9piihnwandb\1042k64x-wandb-metadata.json
2022-11-12 02:08:24,821 DEBUG   SenderThread:6956 [sender.py:send():303] send: telemetry
2022-11-12 02:08:24,876 DEBUG   HandlerThread:6956 [handler.py:handle_request():139] handle_request: stop_status
2022-11-12 02:08:24,877 DEBUG   SenderThread:6956 [sender.py:send_request():317] send_request: stop_status
2022-11-12 02:08:27,442 DEBUG   HandlerThread:6956 [handler.py:handle_request():139] handle_request: stop_status
2022-11-12 02:08:27,443 DEBUG   SenderThread:6956 [sender.py:send_request():317] send_request: stop_status
2022-11-12 02:08:27,651 DEBUG   HandlerThread:6956 [handler.py:handle_request():139] handle_request: stop_status
2022-11-12 02:08:27,652 DEBUG   SenderThread:6956 [sender.py:send_request():317] send_request: stop_status
2022-11-12 02:08:27,885 DEBUG   HandlerThread:6956 [handler.py:handle_request():139] handle_request: stop_status
2022-11-12 02:08:27,886 DEBUG   SenderThread:6956 [sender.py:send_request():317] send_request: stop_status
2022-11-12 02:08:28,959 INFO    Thread-161:6956 [dir_watcher.py:_on_file_created():275] file/dir created: D:\TESIS\THESIS 3\program\yolov5\yolov5_og\yolov5\wandb\run-20221112_020819-1uk7wf51\files\output.log
2022-11-12 02:08:30,700 DEBUG   SenderThread:6956 [sender.py:send():303] send: stats
2022-11-12 02:08:31,025 INFO    Thread-161:6956 [dir_watcher.py:_on_file_modified():292] file/dir modified: D:\TESIS\THESIS 3\program\yolov5\yolov5_og\yolov5\wandb\run-20221112_020819-1uk7wf51\files\output.log
2022-11-12 02:08:31,355 DEBUG   SenderThread:6956 [sender.py:send():303] send: stats
2022-11-12 02:08:37,759 DEBUG   HandlerThread:6956 [handler.py:handle_request():139] handle_request: stop_status
2022-11-12 02:08:37,761 DEBUG   HandlerThread:6956 [handler.py:handle_request():139] handle_request: stop_status
2022-11-12 02:08:39,155 DEBUG   SenderThread:6956 [sender.py:send_request():317] send_request: stop_status
2022-11-12 02:08:40,216 DEBUG   HandlerThread:6956 [handler.py:handle_request():139] handle_request: stop_status
2022-11-12 02:08:43,009 DEBUG   HandlerThread:6956 [handler.py:handle_request():139] handle_request: stop_status
2022-11-12 02:08:43,289 DEBUG   SystemMonitor:6956 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2022-11-12 02:08:44,818 DEBUG   SenderThread:6956 [sender.py:send():303] send: stats
2022-11-12 02:08:45,869 DEBUG   HandlerThread:6956 [handler.py:handle_request():139] handle_request: stop_status
2022-11-12 02:08:46,742 DEBUG   HandlerThread:6956 [handler.py:handle_request():139] handle_request: stop_status
2022-11-12 02:08:51,340 DEBUG   SenderThread:6956 [sender.py:send():303] send: stats
2022-11-12 02:08:51,903 DEBUG   HandlerThread:6956 [handler.py:handle_request():139] handle_request: stop_status
2022-11-12 02:08:51,940 DEBUG   SenderThread:6956 [sender.py:send_request():317] send_request: stop_status
2022-11-12 02:08:52,435 DEBUG   SenderThread:6956 [sender.py:send_request():317] send_request: stop_status
2022-11-12 02:08:52,479 DEBUG   SenderThread:6956 [sender.py:send_request():317] send_request: stop_status
2022-11-12 02:08:52,832 DEBUG   SenderThread:6956 [sender.py:send_request():317] send_request: stop_status
2022-11-12 02:08:57,318 DEBUG   HandlerThread:6956 [handler.py:handle_request():139] handle_request: stop_status
2022-11-12 02:08:58,823 DEBUG   SenderThread:6956 [sender.py:send_request():317] send_request: stop_status
2022-11-12 02:08:59,002 DEBUG   SenderThread:6956 [sender.py:send_request():317] send_request: stop_status
2022-11-12 02:08:59,526 DEBUG   SystemMonitor:6956 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2022-11-12 02:09:00,554 INFO    Thread-145:6956 [dir_watcher.py:_on_file_modified():292] file/dir modified: D:\TESIS\THESIS 3\program\yolov5\yolov5_og\yolov5\wandb\run-20221112_020804-vgumacgb\files\config.yaml
2022-11-12 02:09:00,632 DEBUG   HandlerThread:6956 [handler.py:handle_request():139] handle_request: stop_status
2022-11-12 02:09:00,677 DEBUG   SenderThread:6956 [sender.py:send():303] send: stats
2022-11-12 02:09:00,799 DEBUG   SenderThread:6956 [sender.py:send():303] send: stats
2022-11-12 02:09:01,123 DEBUG   SenderThread:6956 [sender.py:send_request():317] send_request: stop_status
2022-11-12 02:09:01,134 DEBUG   SenderThread:6956 [sender.py:send():303] send: stats
2022-11-12 02:09:01,146 DEBUG   SenderThread:6956 [sender.py:send():303] send: stats
2022-11-12 02:09:01,154 DEBUG   SenderThread:6956 [sender.py:send_request():317] send_request: stop_status
2022-11-12 02:09:01,414 DEBUG   SenderThread:6956 [sender.py:send():303] send: stats
2022-11-12 02:09:01,688 DEBUG   SenderThread:6956 [sender.py:send():303] send: stats
2022-11-12 02:09:01,910 INFO    Thread-161:6956 [dir_watcher.py:_on_file_modified():292] file/dir modified: D:\TESIS\THESIS 3\program\yolov5\yolov5_og\yolov5\wandb\run-20221112_020819-1uk7wf51\files\config.yaml
2022-11-12 02:09:02,055 INFO    Thread-17 :6956 [dir_watcher.py:_on_file_modified():292] file/dir modified: D:\TESIS\THESIS 3\program\yolov5\yolov5_og\yolov5\wandb\run-20221112_020601-2uxsyc5n\files\output.log
2022-11-12 02:09:02,394 DEBUG   SenderThread:6956 [sender.py:send():303] send: exit
2022-11-12 02:09:02,395 INFO    SenderThread:6956 [sender.py:send_exit():442] handling exit code: 255
2022-11-12 02:09:02,401 INFO    SenderThread:6956 [sender.py:send_exit():444] handling runtime: 180
2022-11-12 02:09:02,404 INFO    SenderThread:6956 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-11-12 02:09:02,405 INFO    SenderThread:6956 [sender.py:send_exit():450] send defer
2022-11-12 02:09:02,413 DEBUG   HandlerThread:6956 [handler.py:handle_request():139] handle_request: defer
2022-11-12 02:09:02,415 INFO    HandlerThread:6956 [handler.py:handle_request_defer():162] handle defer: 0
2022-11-12 02:09:02,413 DEBUG   SenderThread:6956 [sender.py:send():303] send: exit
2022-11-12 02:09:02,419 DEBUG   SenderThread:6956 [sender.py:send_request():317] send_request: defer
2022-11-12 02:09:02,420 INFO    SenderThread:6956 [sender.py:send_exit():442] handling exit code: 255
2022-11-12 02:09:02,421 INFO    SenderThread:6956 [sender.py:send_request_defer():459] handle sender defer: 0
2022-11-12 02:09:02,422 INFO    SenderThread:6956 [sender.py:send_exit():444] handling runtime: 151
2022-11-12 02:09:02,424 INFO    SenderThread:6956 [sender.py:transition_state():463] send defer: 1
2022-11-12 02:09:02,427 DEBUG   HandlerThread:6956 [handler.py:handle_request():139] handle_request: defer
2022-11-12 02:09:02,428 INFO    SenderThread:6956 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-11-12 02:09:02,537 INFO    HandlerThread:6956 [handler.py:handle_request_defer():162] handle defer: 1
2022-11-12 02:09:02,539 INFO    SenderThread:6956 [sender.py:send_exit():450] send defer
2022-11-12 02:09:02,541 DEBUG   SenderThread:6956 [sender.py:send():303] send: exit
2022-11-12 02:09:02,542 INFO    HandlerThread:6956 [system_monitor.py:finish():160] Stopping system monitor
2022-11-12 02:09:02,547 DEBUG   HandlerThread:6956 [handler.py:handle_request():139] handle_request: defer
2022-11-12 02:09:02,548 INFO    SenderThread:6956 [sender.py:send_exit():442] handling exit code: 255
2022-11-12 02:09:02,549 DEBUG   SenderThread:6956 [sender.py:send():303] send: exit
2022-11-12 02:09:02,552 INFO    HandlerThread:6956 [handler.py:handle_request_defer():162] handle defer: 0
2022-11-12 02:09:02,555 INFO    SenderThread:6956 [sender.py:send_exit():444] handling runtime: 151
2022-11-12 02:09:02,555 DEBUG   SystemMonitor:6956 [system_monitor.py:_start():137] Finished system metrics aggregation loop
2022-11-12 02:09:02,556 INFO    SenderThread:6956 [sender.py:send_exit():442] handling exit code: 255
2022-11-12 02:09:02,557 DEBUG   SenderThread:6956 [sender.py:send_request():317] send_request: defer
2022-11-12 02:09:02,558 INFO    HandlerThread:6956 [interfaces.py:finish():173] Joined cpu
2022-11-12 02:09:02,561 DEBUG   SystemMonitor:6956 [system_monitor.py:_start():141] Publishing last batch of metrics
2022-11-12 02:09:02,563 INFO    SenderThread:6956 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-11-12 02:09:02,604 INFO    SenderThread:6956 [sender.py:send_exit():444] handling runtime: 146
2022-11-12 02:09:02,644 INFO    SenderThread:6956 [sender.py:send_request_defer():459] handle sender defer: 0
2022-11-12 02:09:02,645 INFO    HandlerThread:6956 [interfaces.py:finish():173] Joined disk
2022-11-12 02:09:02,651 INFO    SenderThread:6956 [sender.py:send_exit():450] send defer
2022-11-12 02:09:02,655 INFO    SenderThread:6956 [sender.py:transition_state():463] send defer: 1
2022-11-12 02:09:02,658 INFO    SenderThread:6956 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-11-12 02:09:02,660 DEBUG   HandlerThread:6956 [handler.py:handle_request():139] handle_request: defer
2022-11-12 02:09:02,662 DEBUG   HandlerThread:6956 [handler.py:handle_request():139] handle_request: defer
2022-11-12 02:09:02,663 INFO    SenderThread:6956 [sender.py:send_exit():450] send defer
2022-11-12 02:09:02,664 INFO    HandlerThread:6956 [handler.py:handle_request_defer():162] handle defer: 0
2022-11-12 02:09:02,666 INFO    HandlerThread:6956 [handler.py:handle_request_defer():162] handle defer: 1
2022-11-12 02:09:02,669 DEBUG   SenderThread:6956 [sender.py:send_request():317] send_request: defer
2022-11-12 02:09:02,669 INFO    HandlerThread:6956 [system_monitor.py:finish():160] Stopping system monitor
2022-11-12 02:09:02,670 DEBUG   HandlerThread:6956 [handler.py:handle_request():139] handle_request: defer
2022-11-12 02:09:02,672 INFO    SenderThread:6956 [sender.py:send_request_defer():459] handle sender defer: 0
2022-11-12 02:09:02,674 INFO    HandlerThread:6956 [handler.py:handle_request_defer():162] handle defer: 0
2022-11-12 02:09:02,676 INFO    SenderThread:6956 [sender.py:transition_state():463] send defer: 1
2022-11-12 02:09:02,676 DEBUG   SenderThread:6956 [sender.py:send_request():317] send_request: defer
2022-11-12 02:09:02,793 DEBUG   HandlerThread:6956 [handler.py:handle_request():139] handle_request: defer
2022-11-12 02:09:02,795 DEBUG   SystemMonitor:6956 [system_monitor.py:_start():137] Finished system metrics aggregation loop
2022-11-12 02:09:02,795 INFO    SenderThread:6956 [sender.py:send_request_defer():459] handle sender defer: 0
2022-11-12 02:09:02,800 INFO    HandlerThread:6956 [handler.py:handle_request_defer():162] handle defer: 1
2022-11-12 02:09:02,802 INFO    HandlerThread:6956 [interfaces.py:finish():173] Joined cpu
2022-11-12 02:09:02,804 DEBUG   SystemMonitor:6956 [system_monitor.py:_start():141] Publishing last batch of metrics
2022-11-12 02:09:02,805 INFO    SenderThread:6956 [sender.py:transition_state():463] send defer: 1
2022-11-12 02:09:02,805 INFO    HandlerThread:6956 [system_monitor.py:finish():160] Stopping system monitor
2022-11-12 02:09:02,807 INFO    HandlerThread:6956 [interfaces.py:finish():173] Joined disk
2022-11-12 02:09:02,814 DEBUG   HandlerThread:6956 [handler.py:handle_request():139] handle_request: defer
2022-11-12 02:09:02,815 INFO    HandlerThread:6956 [interfaces.py:finish():173] Joined gpu
2022-11-12 02:09:02,816 DEBUG   SystemMonitor:6956 [system_monitor.py:_start():137] Finished system metrics aggregation loop
2022-11-12 02:09:02,820 INFO    HandlerThread:6956 [interfaces.py:finish():173] Joined cpu
2022-11-12 02:09:02,821 INFO    HandlerThread:6956 [handler.py:handle_request_defer():162] handle defer: 1
2022-11-12 02:09:02,823 INFO    HandlerThread:6956 [interfaces.py:finish():173] Joined memory
2022-11-12 02:09:02,824 DEBUG   SystemMonitor:6956 [system_monitor.py:_start():141] Publishing last batch of metrics
2022-11-12 02:09:02,825 INFO    HandlerThread:6956 [interfaces.py:finish():173] Joined disk
2022-11-12 02:09:02,826 INFO    HandlerThread:6956 [system_monitor.py:finish():160] Stopping system monitor
2022-11-12 02:09:02,829 INFO    HandlerThread:6956 [interfaces.py:finish():173] Joined network
2022-11-12 02:09:02,835 DEBUG   SystemMonitor:6956 [system_monitor.py:_start():137] Finished system metrics aggregation loop
2022-11-12 02:09:02,836 DEBUG   SenderThread:6956 [sender.py:send_request():317] send_request: defer
2022-11-12 02:09:02,840 INFO    HandlerThread:6956 [interfaces.py:finish():173] Joined cpu
2022-11-12 02:09:02,841 DEBUG   SystemMonitor:6956 [system_monitor.py:_start():141] Publishing last batch of metrics
2022-11-12 02:09:02,844 INFO    SenderThread:6956 [sender.py:send_request_defer():459] handle sender defer: 1
